sr. no.,username,user id,access_hash,name,group,status
1634,jonathannyin,609308739,-8048207912070016912,Jonathan,Whaletank - Crypto Chat,UserStatusRecently
1635,NARSIKING,974746605,-2743590740599207963,Narsi,Whaletank - Crypto Chat,UserStatusRecently
1636,Nighteron,283939201,-196484952781093360,Nighter,Whaletank - Crypto Chat,UserStatusRecently
1637,Aninna0,1605783685,6688905227468860543,Ani,Whaletank - Crypto Chat,UserStatusRecently
1638,NateMeijer,377318689,4591165001286332889,Nate,Whaletank - Crypto Chat,UserStatusRecently
1639,ny1776,1426563433,-4537332980091942900,Ny,Whaletank - Crypto Chat,UserStatusRecently
1640,clearvisiondistro,1034080559,3375281769160775843,satoshi,Whaletank - Crypto Chat,UserStatusRecently
1641,N0bi2,440591267,-2518799620876371078,Nobi (大雄),Whaletank - Crypto Chat,UserStatusRecently
1642,numeroshette7,1244930517,-7278122017990480573,Andrei,Whaletank - Crypto Chat,UserStatusRecently
1643,NazzuazaAnggun,816598371,6891468302692607579,Nazzuaza,Whaletank - Crypto Chat,UserStatusRecently
1644,nimaboi,923589770,6623251508499875772,Group,Whaletank - Crypto Chat,UserStatusRecently
1645,EdwNg99,1370205412,945234162026196772,Edw,Whaletank - Crypto Chat,UserStatusRecently
1646,NiyazBulushi,1342956845,-2483422312362151692,Niyaz,Whaletank - Crypto Chat,UserStatusRecently
1647,aleksey_nc,56966163,-4925549621598888648,Alexey,Whaletank - Crypto Chat,UserStatusRecently
1648,Ngat12,409064181,-1001777326074376873,.,Whaletank - Crypto Chat,UserStatusRecently
1649,,1119384038,-6818860116642463082,Null,Whaletank - Crypto Chat,UserStatusRecently
1650,nimabahmannia,306974621,4439052718158030281,NiMa,Whaletank - Crypto Chat,UserStatusRecently
1651,Newshadow,168891023,-5305838494148676864,Black,Whaletank - Crypto Chat,UserStatusRecently
1652,,380523414,2610785889633156482,Nellie,Whaletank - Crypto Chat,UserStatusRecently
1653,Null_Hyp0thesis,932120492,-4327500204469938943,Jambo,Whaletank - Crypto Chat,UserStatusRecently
1654,Nourkia,1012486018,-8632758741618119973,Nour El Houda,Whaletank - Crypto Chat,UserStatusRecently
1655,nikaisnika,404949758,-428921479446275772,Nika,Whaletank - Crypto Chat,UserStatusRecently
1656,J_Maenen,305235758,-5673444099371921108,J M | NEARWEEK,Whaletank - Crypto Chat,UserStatusRecently
1657,NotYourWhale,381506073,-7896937514707526374,NotAWhale,Whaletank - Crypto Chat,UserStatusRecently
1658,Ab0Ahmed,3008252,8359769004512351839,Nehad,Whaletank - Crypto Chat,UserStatusRecently
1659,harizmusa,460826710,-8774519703621748886,Ahmad Nor Hariz,Whaletank - Crypto Chat,UserStatusRecently
1660,,571997629,2268122358535571219,Rohit,Whaletank - Crypto Chat,UserStatusRecently
1661,MatrixKingYT,434164066,7608759135249892946,MatrixKingYT MastaKodaStreetClub,Whaletank - Crypto Chat,UserStatusRecently
1662,Karthik999,485094919,8733297356742392375,Lanradios Networks,Whaletank - Crypto Chat,UserStatusRecently
1663,niemiec123,544955954,2438795575226762403,Chris,Whaletank - Crypto Chat,UserStatusRecently
1664,NobleFestus,446931944,8596686449930819362,Cryptfes,Whaletank - Crypto Chat,UserStatusRecently
1665,natisc,546679621,-20922044379351611,Nati,Whaletank - Crypto Chat,UserStatusRecently
1666,,212464447,5785216558649734997,Niko,Whaletank - Crypto Chat,UserStatusRecently
1667,MliGlobal21,395831457,-7858727086733049001,Nebulax,Whaletank - Crypto Chat,UserStatusRecently
1668,,460105489,4611793905316902893,Na,Whaletank - Crypto Chat,UserStatusRecently
1669,nikefee,461069115,-8152314768473362343,nikeman,Whaletank - Crypto Chat,UserStatusRecently
1670,NiK09876,319425306,-8921577702229434272,Nikhil,Whaletank - Crypto Chat,UserStatusRecently
1671,pa_pa_nas,419918633,-6932286592717642283,pa.pa.nas,Whaletank - Crypto Chat,UserStatusRecently
1672,nikolaevich27,486121155,3823802150199853661,R.R.Nikolaevich,Whaletank - Crypto Chat,UserStatusRecently
1673,notsuren,453959634,-4215029420483186629,Sur,Whaletank - Crypto Chat,UserStatusRecently
1674,RumNitty,208531682,2000036587650259447,Rum Nitty,Whaletank - Crypto Chat,UserStatusRecently
1675,Narvinie,319008187,-1803101296677468538,Dolphin1,Whaletank - Crypto Chat,UserStatusRecently
1676,,1435787768,-5310388357599626440,M,Whaletank - Crypto Chat,UserStatusRecently
1677,Mustafacyprus,1800529786,-1131667575826874511,Mustafa,Whaletank - Crypto Chat,UserStatusRecently
1678,,634333782,-235015043722988635,Mitchie,Whaletank - Crypto Chat,UserStatusRecently
1679,AGENT_MICHAIL,5044029914,1027472161190786765,𝗔𝗚𝗘𝗡𝗧,Whaletank - Crypto Chat,UserStatusRecently
1680,maylit,665319149,-3005925671496321435,May,Whaletank - Crypto Chat,UserStatusRecently
1681,,2142415414,-8406161904667814708,Mohita,Whaletank - Crypto Chat,UserStatusRecently
1682,mannnnann,1942969156,2199100923453357732,Mannan,Whaletank - Crypto Chat,UserStatusRecently
1683,Alexmorgan_12,1974226729,-722805510652624564,Alexander,Whaletank - Crypto Chat,UserStatusRecently
1684,marshallisactive,2146908393,-2311970215545958036,Marshall,Whaletank - Crypto Chat,UserStatusRecently
1685,,2089274421,91962829997345253,manav,Whaletank - Crypto Chat,UserStatusRecently
1686,mahsssssssssssa,864956617,437715665554615078,Mahsssssa,Whaletank - Crypto Chat,UserStatusRecently
1687,CeceliaBurns,5079337121,-7573977002154019415,M,Whaletank - Crypto Chat,UserStatusRecently
1688,mimianandre,2097299601,8004210901186351927,mimian,Whaletank - Crypto Chat,UserStatusRecently
1689,Msowaileh,2084440569,3386496428720808688,Ms,Whaletank - Crypto Chat,UserStatusRecently
1690,Aminah_muham,1955407029,2095526088025889133,Aminah Mohammad,Whaletank - Crypto Chat,UserStatusRecently
1691,janetmorgan525,1602255785,5442591382668441123,Janet,Whaletank - Crypto Chat,UserStatusRecently
1692,,1240041494,-3195960745415641443,Mathi,Whaletank - Crypto Chat,UserStatusRecently
1693,Mike9707,1071410873,-4929306985854230813,Mike,Whaletank - Crypto Chat,UserStatusRecently
1694,CharlaMhae,2026456059,5813366481299995082,Charla Mhae,Whaletank - Crypto Chat,UserStatusRecently
1695,MayowaF,1104619164,8229342854223188583,Mayowa,Whaletank - Crypto Chat,UserStatusRecently
1696,Lefteris_ch,1346435523,-9129933801490487483,Leffe,Whaletank - Crypto Chat,UserStatusRecently
1697,Carloslatonio,989405108,-631912374841004956,Carlos,Whaletank - Crypto Chat,UserStatusRecently
1698,Lannistray,562876673,-3723279744800660503,Aquamarayne,Whaletank - Crypto Chat,UserStatusRecently
1699,Luisfer1986,1712588675,8536095777373703565,Luisfer,Whaletank - Crypto Chat,UserStatusRecently
1700,laaawrence,225300392,3331880904231208349,Lawrence,Whaletank - Crypto Chat,UserStatusRecently
1701,Ben_lba,439201523,3545471955138444673,Ben_lba,Whaletank - Crypto Chat,UserStatusRecently
1702,LordAres1,1742059607,9118288462123440568,Ares,Whaletank - Crypto Chat,UserStatusRecently
1703,bessielevii,1811198864,-6086264655261096178,Bessie Le,Whaletank - Crypto Chat,UserStatusRecently
1704,,821275329,-3670428161340117895,Darryl,Whaletank - Crypto Chat,UserStatusRecently
1705,Double_bluff,1435973632,277184193132834805,lawliet,Whaletank - Crypto Chat,UserStatusRecently
1706,lobaka_crypto,1367680940,5450237850642772237,Lobaka,Whaletank - Crypto Chat,UserStatusRecently
1707,burruplambert,889535635,-7177875908583363248,Burrup,Whaletank - Crypto Chat,UserStatusRecently
1708,mastarshifu,942998318,-8298270732966888418,lOrd lugarD,Whaletank - Crypto Chat,UserStatusRecently
1709,lucianoarmani,451775946,7872730705352422773,Luciano,Whaletank - Crypto Chat,UserStatusRecently
1710,angelui22,1012579839,4647713570803686661,Angel,Whaletank - Crypto Chat,UserStatusRecently
1711,,1709613085,8899031201952640439,Lakshmi,Whaletank - Crypto Chat,UserStatusRecently
1712,mobilejii,1157919068,1256461346235256340,Lio,Whaletank - Crypto Chat,UserStatusRecently
1713,AlexLO2021,1333303549,1555049854590497801,LO,Whaletank - Crypto Chat,UserStatusRecently
1714,BenshLine,918154187,7459865182926392651,Bensh,Whaletank - Crypto Chat,UserStatusRecently
1715,Laboetie,1534714127,-5476745931948851319,Labo,Whaletank - Crypto Chat,UserStatusRecently
1716,my2dog,1042886762,5018786834335541719,Luca,Whaletank - Crypto Chat,UserStatusRecently
1717,,1606444215,8480785530321209942,Lily,Whaletank - Crypto Chat,UserStatusRecently
1718,Crypto_lad9,1676135994,-189801816779063741,Cryptolad,Whaletank - Crypto Chat,UserStatusRecently
1719,Ju_Bal08,1219752873,-421033263197316854,Jugyeong,Whaletank - Crypto Chat,UserStatusRecently
1720,Lexie1980,1601817725,-5165101096147973001,Lexie,Whaletank - Crypto Chat,UserStatusRecently
1721,ceptuer,911665521,2582843596216067999,Leox,Whaletank - Crypto Chat,UserStatusRecently
1722,Laurajas25,1631445446,-5011183941685829990,Laura,Whaletank - Crypto Chat,UserStatusRecently
1723,ht1123456,940659864,-851163132517692107,l,Whaletank - Crypto Chat,UserStatusRecently
1724,,1205878741,-112044520320027943,Luka,Whaletank - Crypto Chat,UserStatusRecently
1725,chrislazzaro,403207531,2657118012513029837,Christopher,Whaletank - Crypto Chat,UserStatusRecently
1726,LordOfTheTing,935657404,-6832943776609475480,b,Whaletank - Crypto Chat,UserStatusRecently
1727,L0y0T,654012645,-4056532298670725824,Crusty,Whaletank - Crypto Chat,UserStatusRecently
1728,Annuet1,527877545,-1613099980009341383,Annuet,Whaletank - Crypto Chat,UserStatusRecently
1729,futureIIengineer,525498915,-1489200264973964437,lll... ԲմԵꤣяЭ ...lll,Whaletank - Crypto Chat,UserStatusRecently
1730,Libereye,591324576,7057657322739031656,Libereye,Whaletank - Crypto Chat,UserStatusRecently
1731,lucwave,1172140847,-7907334927380269396,Luciano,Whaletank - Crypto Chat,UserStatusRecently
1732,LexGx,418698841,3743648819584613689,LexGx,Whaletank - Crypto Chat,UserStatusRecently
1733,Avenzix,212168072,8182601104317315928,Lorenzo,Whaletank - Crypto Chat,UserStatusRecently
1734,,1140148980,-6480747988413865102,lee,Whaletank - Crypto Chat,UserStatusRecently
1735,LyonJames,1154119776,5499850267197357150,Lyon,Whaletank - Crypto Chat,UserStatusRecently
1736,leonixOP,749466839,-6359261042898018250,Leonix,Whaletank - Crypto Chat,UserStatusRecently
1737,,1137809885,-380641853206080944,Les,Whaletank - Crypto Chat,UserStatusRecently
1738,LeoSavaler,887076222,-6894888777927801101,.,Whaletank - Crypto Chat,UserStatusRecently
1739,,899880219,5997775637892479394,franck,Whaletank - Crypto Chat,UserStatusRecently
1740,LUCIFERMS04,588736656,-2397932373774869585,LMS04,Whaletank - Crypto Chat,UserStatusRecently
1741,,1042860347,-210926430565176866,Ltpza,Whaletank - Crypto Chat,UserStatusRecently
1742,Claralook,1270982162,-4199755045795181371,Clara Look,Whaletank - Crypto Chat,UserStatusRecently
1743,CryptoSardinas,990123724,8597407083835953781,Blessed Light,Whaletank - Crypto Chat,UserStatusRecently
1744,LilSatoshl,681294709,-5017088932705543536,LilSatoshi,Whaletank - Crypto Chat,UserStatusRecently
1745,leroykoh,176253316,3634481086756974128,Leroy,Whaletank - Crypto Chat,UserStatusRecently
1746,romain_lnm,582668048,6106047265372686891,Romain,Whaletank - Crypto Chat,UserStatusRecently
1747,ben672,1013113377,-8109430894876644027,ben,Whaletank - Crypto Chat,UserStatusRecently
1748,Saltunallaurabrown,934654979,6222768987670496776,Saltunal,Whaletank - Crypto Chat,UserStatusRecently
1749,,1111048758,2261828166273888244,light,Whaletank - Crypto Chat,UserStatusRecently
1750,LBK99,922476900,4352686957877792160,冷处理,Whaletank - Crypto Chat,UserStatusRecently
1751,karthi777black,1117629954,-1870211461100110605,karthick,Whaletank - Crypto Chat,UserStatusRecently
1752,K2yeah,951377880,4638618131731461707,k2yea,Whaletank - Crypto Chat,UserStatusRecently
1753,Deepesh417,536901758,299468668313999649,Deepesh,Whaletank - Crypto Chat,UserStatusRecently
1754,,890058383,-7454089225709038819,Keval,Whaletank - Crypto Chat,UserStatusRecently
1755,kane717,377128270,3416438164028659515,Kane,Whaletank - Crypto Chat,UserStatusRecently
1756,ali8620211,1836510781,8935177424035827194,Ali,Whaletank - Crypto Chat,UserStatusRecently
1757,Kingsleyche,1626850114,7662747586803710642,Kingsley,Whaletank - Crypto Chat,UserStatusRecently
1758,am_kuflord,1450814503,-1832766975081621429,kufre,Whaletank - Crypto Chat,UserStatusRecently
1759,,1649035771,1986292038845341989,micheal,Whaletank - Crypto Chat,UserStatusRecently
1760,sharpxshooter,634558985,-8252818510459161387,killer,Whaletank - Crypto Chat,UserStatusRecently
1761,Elena_kisses,1530438751,344941195461974411,Elena,Whaletank - Crypto Chat,UserStatusRecently
1762,anishmkamal,1414253926,2143226385181289091,Anish,Whaletank - Crypto Chat,UserStatusRecently
1763,Koutaibah1983,1141645871,7071526377177209207,Koutaibah,Whaletank - Crypto Chat,UserStatusRecently
1764,kevinsulny,957689143,-3288154517208755738,Kevin ⁸⁸⁸,Whaletank - Crypto Chat,UserStatusRecently
1765,CryptK5,434055011,805151797075721855,K,Whaletank - Crypto Chat,UserStatusRecently
1766,,1345167160,2429867504924731727,Chhotu,Whaletank - Crypto Chat,UserStatusRecently
1767,kawawi,903963343,-1133652462734215681,kawawi,Whaletank - Crypto Chat,UserStatusRecently
1768,Ka3ash1,1700702895,8382538242856606240,Kakashi Hatake,Whaletank - Crypto Chat,UserStatusRecently
1769,Kazmiki,112254476,-7572410852558607731,M,Whaletank - Crypto Chat,UserStatusRecently
1770,shvetsov_konstanti,1488292977,-936981898299459910,Konstantin,Whaletank - Crypto Chat,UserStatusRecently
1771,kikk00,108489105,-1607218085519689458,K,Whaletank - Crypto Chat,UserStatusRecently
1772,Kaizelb,931417082,-9171599065361213708,Kaizel,Whaletank - Crypto Chat,UserStatusRecently
1773,AmineMaroukisse,468294259,-4791918395065057267,Keizer,Whaletank - Crypto Chat,UserStatusRecently
1774,,1621413507,5841448892663375010,Greg,Whaletank - Crypto Chat,UserStatusRecently
1775,alinakoroleva,247605343,2555976786173968592,Alina,Whaletank - Crypto Chat,UserStatusRecently
1776,Sergey_Dom,324830901,-3793493629709851332,Sergey,Whaletank - Crypto Chat,UserStatusRecently
1777,crypto_greedy,460261904,-7636118257252799830,Karim,Whaletank - Crypto Chat,UserStatusRecently
1778,kriskross1980,1694912432,8906972064487050994,Kris,Whaletank - Crypto Chat,UserStatusRecently
1779,Kasparov86,512331975,-7906297789671697974,Giriraj,Whaletank - Crypto Chat,UserStatusRecently
1780,,1614214604,1782900313605336010,kenji,Whaletank - Crypto Chat,UserStatusRecently
1781,KaVeH_MirMousavi,104928545,299424842256573439,KaVeH,Whaletank - Crypto Chat,UserStatusRecently
1782,bbking100,530149698,-410662172056113467,BB,Whaletank - Crypto Chat,UserStatusRecently
1783,kawan_mohammadi,220039385,-9002825500039407515,Kawan,Whaletank - Crypto Chat,UserStatusRecently
1784,kevinfinite,1202386862,4311807216509678894,Kevin,Whaletank - Crypto Chat,UserStatusRecently
1785,kmilne89,1037079699,-325545459300326206,K,Whaletank - Crypto Chat,UserStatusRecently
1786,Khellv,653184630,2175050773441381551,Khellv,Whaletank - Crypto Chat,UserStatusRecently
1787,scottsofia,1321678852,5780270688962050260,Khadijat,Whaletank - Crypto Chat,UserStatusRecently
1788,kazam17,1083006276,-1979842972157190425,kazam,Whaletank - Crypto Chat,UserStatusRecently
1789,,1208900838,-618153387164014793,Boris K.,Whaletank - Crypto Chat,UserStatusRecently
1790,,253497820,-7145350030613009047,M,Whaletank - Crypto Chat,UserStatusRecently
1791,Deeja2,328287504,7207028067057152084,khadee,Whaletank - Crypto Chat,UserStatusRecently
1792,,36640762,-5688404810095622912,Daphne,Whaletank - Crypto Chat,UserStatusRecently
1793,,1534475819,-8018320545999148727,King009,Whaletank - Crypto Chat,UserStatusRecently
1794,ApexApeKing,539305558,-3838595794487310360,King,Whaletank - Crypto Chat,UserStatusRecently
1795,Krishanfriendz,201922432,-6742092797019142623,Krishna,Whaletank - Crypto Chat,UserStatusRecently
1796,Khalifasada,1027109903,-6387347483832712212,Khalifa,Whaletank - Crypto Chat,UserStatusRecently
1797,bigrush78,1494799527,-5563620744011412968,Edward,Whaletank - Crypto Chat,UserStatusRecently
1798,,824214089,-1620483359805804333,Kevin,Whaletank - Crypto Chat,UserStatusRecently
1799,,1525861203,8223504084118879998,Carlisio,Whaletank - Crypto Chat,UserStatusRecently
1800,rasoul_kh90,89270323,3316543185069392387,Rasoul,Whaletank - Crypto Chat,UserStatusRecently
1801,kellyjason,270788376,-2617792598147020266,Kelly |,Whaletank - Crypto Chat,UserStatusRecently
1802,CrypKev,981119767,4994786357758453201,Kevin,Whaletank - Crypto Chat,UserStatusRecently
1803,,1177660639,6259111578505500421,Kwekhu,Whaletank - Crypto Chat,UserStatusRecently
1804,Khalisad,1333547804,4537727919412495341,Khalisa,Whaletank - Crypto Chat,UserStatusRecently
1805,Kelvin_Good,921110256,-6267296927778405005,Kelvin,Whaletank - Crypto Chat,UserStatusRecently
1806,K2B1L,1007197852,-1177140018525528080,K2,Whaletank - Crypto Chat,UserStatusRecently
1807,,911557895,7737254654457430084,Dinuranga,Whaletank - Crypto Chat,UserStatusRecently
1808,kofos_jewelry,958654010,-1686793619539142971,Kofo,Whaletank - Crypto Chat,UserStatusRecently
1809,hatcherccinealfredo,1211471534,-2338592457071891654,Kyle,Whaletank - Crypto Chat,UserStatusRecently
1810,Carrickjohn,1759194027,3465064382264585109,John,Whaletank - Crypto Chat,UserStatusRecently
1811,jfdebenito,1042999087,5743804362540708542,juanfra,Whaletank - Crypto Chat,UserStatusRecently
1812,Jack_3_4,1608016167,6509944416596071108,Jack,Whaletank - Crypto Chat,UserStatusRecently
1813,joeltsw,347970749,-16250182826958193,Jtsw,Whaletank - Crypto Chat,UserStatusRecently
1814,Jota_dv,1117033284,-3043226412276582857,J,Whaletank - Crypto Chat,UserStatusRecently
1815,,1730620352,1726506059657832447,Jun,Whaletank - Crypto Chat,UserStatusRecently
1816,Jamieboy10,1412814617,-3221206949929192568,Jamie,Whaletank - Crypto Chat,UserStatusRecently
1817,,1831487950,4395392787424401752,Jira,Whaletank - Crypto Chat,UserStatusRecently
1818,CJ_Bucket,1700934305,7136455434205959149,🚀C&J,Whaletank - Crypto Chat,UserStatusRecently
1819,jasonevanz,1770548599,-5987156449889361583,🥷🏽,Whaletank - Crypto Chat,UserStatusRecently
1820,Jawed783,950704977,1558895880249971676,_______,Whaletank - Crypto Chat,UserStatusRecently
1821,alfaromeo5,1740697949,-6178923904361670611,Joe,Whaletank - Crypto Chat,UserStatusRecently
1822,Jonelle08,1487202407,3338142479284318627,Jonelle M.,Whaletank - Crypto Chat,UserStatusRecently
1823,,1137988425,9016965843614967265,James,Whaletank - Crypto Chat,UserStatusRecently
1824,Jibz007,261870523,6572634590835342261,Jibs,Whaletank - Crypto Chat,UserStatusRecently
1825,jinghongggggg,157823035,-6586023650643764659,jh,Whaletank - Crypto Chat,UserStatusRecently
1826,jalaljafri,1646403682,4076541229390882091,Jalal,Whaletank - Crypto Chat,UserStatusRecently
1827,,1377281823,-2101681956631708712,Jghhggfre,Whaletank - Crypto Chat,UserStatusRecently
